Subset,Label,Video Name,Frame Number,Timestamp (s),Image Path,Preprocessed Image
train,Safe,linhcuuhoadaily_7359021376625282321,0,0.0,extracted_frames\train\Safe\linhcuuhoadaily_7359021376625282321_frame_0.jpg,[0.27843137 0.2        0.85098039 ... 0.00392157 0.00392157 0.01176471]
train,Safe,linhcuuhoadaily_7359021376625282321,360,12.0,extracted_frames\train\Safe\linhcuuhoadaily_7359021376625282321_frame_360.jpg,[0.10196078 0.13333333 0.12941176 ... 0.00784314 0.03529412 0.10196078]
train,Safe,linhcuuhoadaily_7359021376625282321,720,24.0,extracted_frames\train\Safe\linhcuuhoadaily_7359021376625282321_frame_720.jpg,[0.19215686 0.14901961 0.16078431 ... 0.35294118 0.22745098 0.24313725]
train,Safe,linhcuuhoadaily_7359021376625282321,1080,36.0,extracted_frames\train\Safe\linhcuuhoadaily_7359021376625282321_frame_1080.jpg,[0.40784314 0.36078431 0.31372549 ... 0.1254902  0.10196078 0.16862745]
train,Safe,linnhhh.m_7341367200269290760,0,0.0,extracted_frames\train\Safe\linnhhh.m_7341367200269290760_frame_0.jpg,[0. 0. 0. ... 0. 0. 0.]
train,Safe,linnhhh.m_7341367200269290760,360,12.0,extracted_frames\train\Safe\linnhhh.m_7341367200269290760_frame_360.jpg,[0. 0. 0. ... 0. 0. 0.]
train,Safe,live_simply_aesthetic_7233873260797103403,0,0.0,extracted_frames\train\Safe\live_simply_aesthetic_7233873260797103403_frame_0.jpg,[0.43921569 0.47058824 0.46666667 ... 0.71764706 0.76078431 0.77647059]
train,Safe,live_simply_aesthetic_7233873260797103403,360,12.0,extracted_frames\train\Safe\live_simply_aesthetic_7233873260797103403_frame_360.jpg,[0.50196078 0.54117647 0.54117647 ... 0.75294118 0.78039216 0.81568627]
train,Safe,live_simply_aesthetic_7233873260797103403,720,24.0,extracted_frames\train\Safe\live_simply_aesthetic_7233873260797103403_frame_720.jpg,[0.57647059 0.58431373 0.61568627 ... 0.81568627 0.8627451  0.87843137]
train,Safe,live_simply_aesthetic_7233873260797103403,1080,36.0,extracted_frames\train\Safe\live_simply_aesthetic_7233873260797103403_frame_1080.jpg,[0.5254902  0.57254902 0.57254902 ... 0.7254902  0.77254902 0.77254902]
train,Safe,live_simply_aesthetic_7233873260797103403,1440,48.0,extracted_frames\train\Safe\live_simply_aesthetic_7233873260797103403_frame_1440.jpg,[0.46666667 0.50980392 0.50196078 ... 0.37647059 0.43921569 0.58039216]
train,Safe,live_simply_aesthetic_7233873260797103403,1800,60.0,extracted_frames\train\Safe\live_simply_aesthetic_7233873260797103403_frame_1800.jpg,[0.42352941 0.43921569 0.44313725 ... 0.81176471 0.83529412 0.87843137]
train,Safe,live_simply_aesthetic_7233873260797103403,2160,72.0,extracted_frames\train\Safe\live_simply_aesthetic_7233873260797103403_frame_2160.jpg,[0.38823529 0.42352941 0.4745098  ... 0.57647059 0.61176471 0.62745098]
train,Safe,loanhquanhmotminh_7235327171550530818,0,0.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_0.jpg,[0.55686275 0.65882353 0.70588235 ... 0.14117647 0.18039216 0.29803922]
train,Safe,loanhquanhmotminh_7235327171550530818,348,12.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_348.jpg,[0.44705882 0.62352941 0.69803922 ... 0.59607843 0.63529412 0.6745098 ]
train,Safe,loanhquanhmotminh_7235327171550530818,696,24.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_696.jpg,[0.01960784 0.02352941 0.01176471 ... 0.20784314 0.23137255 0.22745098]
train,Safe,loanhquanhmotminh_7235327171550530818,1044,36.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_1044.jpg,[0.61568627 0.63921569 0.68235294 ... 0.12941176 0.10980392 0.09803922]
train,Safe,loanhquanhmotminh_7235327171550530818,1392,48.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_1392.jpg,[0.64313725 0.67843137 0.73333333 ... 0.04705882 0.06666667 0.0627451 ]
train,Safe,loanhquanhmotminh_7235327171550530818,1740,60.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_1740.jpg,[0.54509804 0.62352941 0.69019608 ... 0.57254902 0.64705882 0.72941176]
train,Safe,loanhquanhmotminh_7235327171550530818,2088,72.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_2088.jpg,[0.7372549  0.8627451  0.94117647 ... 0.68235294 0.60392157 0.6       ]
train,Safe,loanhquanhmotminh_7235327171550530818,2436,84.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_2436.jpg,[0.38823529 0.41568627 0.45098039 ... 0.31372549 0.3372549  0.45098039]
train,Safe,loanhquanhmotminh_7235327171550530818,2784,96.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_2784.jpg,[0.36078431 0.40784314 0.44705882 ... 0.59215686 0.72156863 0.82352941]
train,Safe,loanhquanhmotminh_7235327171550530818,3132,108.0,extracted_frames\train\Safe\loanhquanhmotminh_7235327171550530818_frame_3132.jpg,[0.11372549 0.09411765 0.09803922 ... 0.16078431 0.23529412 0.26666667]
train,Safe,loanhquanhmotminh_7236810046699539714,0,0.0,extracted_frames\train\Safe\loanhquanhmotminh_7236810046699539714_frame_0.jpg,[0.62352941 0.67843137 0.75294118 ... 0.41176471 0.50588235 0.6       ]
train,Safe,loanhquanhmotminh_7236810046699539714,552,11.998785705143518,extracted_frames\train\Safe\loanhquanhmotminh_7236810046699539714_frame_552.jpg,[0.76470588 0.8        0.85490196 ... 0.07058824 0.06666667 0.07843137]
train,Safe,loanhquanhmotminh_7236810046699539714,1104,23.99757141028704,extracted_frames\train\Safe\loanhquanhmotminh_7236810046699539714_frame_1104.jpg,[0.63921569 0.72156863 0.78039216 ... 0.48235294 0.61176471 0.88235294]
train,Safe,loanhquanhmotminh_7236810046699539714,1656,35.996357115430555,extracted_frames\train\Safe\loanhquanhmotminh_7236810046699539714_frame_1656.jpg,[0.24313725 0.34901961 0.42745098 ... 0.65098039 0.67058824 0.72941176]
train,Safe,loanhquanhmotminh_7236810046699539714,2208,47.99514282057408,extracted_frames\train\Safe\loanhquanhmotminh_7236810046699539714_frame_2208.jpg,[0.00392157 0.19215686 0.09019608 ... 0.30980392 0.36470588 0.41176471]
train,Safe,loanhquanhmotminh_7236810046699539714,2760,59.99392852571759,extracted_frames\train\Safe\loanhquanhmotminh_7236810046699539714_frame_2760.jpg,[0.15294118 0.14509804 0.14509804 ... 0.01176471 0.10196078 0.27843137]
train,Safe,loanhquanhmotminh_7238497752013901058,0,0.0,extracted_frames\train\Safe\loanhquanhmotminh_7238497752013901058_frame_0.jpg,[0.         0.23529412 0.03921569 ... 0.75686275 0.70980392 0.69411765]
train,Safe,loanhquanhmotminh_7238497752013901058,454,11.984138257575756,extracted_frames\train\Safe\loanhquanhmotminh_7238497752013901058_frame_454.jpg,[0.52156863 0.57647059 0.6627451  ... 0.03529412 0.01176471 0.01176471]
train,Safe,loanhquanhmotminh_7238497752013901058,908,23.968276515151512,extracted_frames\train\Safe\loanhquanhmotminh_7238497752013901058_frame_908.jpg,[0.         0.         0.         ... 0.03921569 0.         0.        ]
train,Safe,loanhquanhmotminh_7238497752013901058,1362,35.95241477272727,extracted_frames\train\Safe\loanhquanhmotminh_7238497752013901058_frame_1362.jpg,[0.78431373 0.81960784 0.83529412 ... 0.31372549 0.50588235 0.69411765]
train,Safe,loanhquanhmotminh_7238497752013901058,1816,47.936553030303024,extracted_frames\train\Safe\loanhquanhmotminh_7238497752013901058_frame_1816.jpg,[0.29803922 0.19607843 0.05098039 ... 0.27843137 0.23137255 0.20784314]
train,Safe,loanhquanhmotminh_7238497752013901058,2270,59.92069128787878,extracted_frames\train\Safe\loanhquanhmotminh_7238497752013901058_frame_2270.jpg,[0.43137255 0.48627451 0.53333333 ... 0.65882353 0.71764706 0.78039216]
train,Safe,lovecat00__7147908907652893995,0,0.0,extracted_frames\train\Safe\lovecat00__7147908907652893995_frame_0.jpg,[0.54901961 0.67843137 0.78039216 ... 0.16470588 0.2745098  0.36862745]
train,Safe,lovecat00__7147908907652893995,360,12.0,extracted_frames\train\Safe\lovecat00__7147908907652893995_frame_360.jpg,[0.17254902 0.25490196 0.34117647 ... 0.11764706 0.15686275 0.23529412]
train,Safe,loveyourbodyvn_7074612633508318465,0,0.0,extracted_frames\train\Safe\loveyourbodyvn_7074612633508318465_frame_0.jpg,[0.10980392 0.20392157 0.34117647 ... 0.03137255 0.05490196 0.10588235]
train,Safe,loveyourbodyvn_7074612633508318465,359,11.978645311978646,extracted_frames\train\Safe\loveyourbodyvn_7074612633508318465_frame_359.jpg,[0.01960784 0.03137255 0.02352941 ... 0.01960784 0.01960784 0.01960784]
train,Safe,loveyourbodyvn_7074612633508318465,718,23.95729062395729,extracted_frames\train\Safe\loveyourbodyvn_7074612633508318465_frame_718.jpg,[0.00784314 0.01568627 0.01568627 ... 0.05098039 0.12156863 0.10588235]
train,Safe,loveyourbodyvn_7074612633508318465,1077,35.93593593593594,extracted_frames\train\Safe\loveyourbodyvn_7074612633508318465_frame_1077.jpg,[0.16470588 0.22352941 0.20784314 ... 0.16078431 0.2        0.2       ]
train,Safe,loveyourbodyvn_7074612633508318465,1436,47.91458124791458,extracted_frames\train\Safe\loveyourbodyvn_7074612633508318465_frame_1436.jpg,[0.22745098 0.20784314 0.20392157 ... 0.22745098 0.29019608 0.2       ]
train,Safe,lthnhun99_7379471953477864722,0,0.0,extracted_frames\train\Safe\lthnhun99_7379471953477864722_frame_0.jpg,[0.39607843 0.32941176 0.33333333 ... 0.76078431 0.76078431 0.78431373]
train,Safe,lthnhun99_7379471953477864722,360,12.0,extracted_frames\train\Safe\lthnhun99_7379471953477864722_frame_360.jpg,[0.45882353 0.44313725 0.48627451 ... 0.66666667 0.72941176 0.79215686]
train,Safe,lthnhun99_7379471953477864722,720,24.0,extracted_frames\train\Safe\lthnhun99_7379471953477864722_frame_720.jpg,[0.44313725 0.43137255 0.47058824 ... 0.68235294 0.76862745 0.83529412]
train,Safe,lthnhun99_7379471953477864722,1080,36.0,extracted_frames\train\Safe\lthnhun99_7379471953477864722_frame_1080.jpg,[0.28627451 0.23921569 0.2627451  ... 0.72941176 0.81568627 0.83529412]
train,Safe,lthnhun99_7379471953477864722,1440,48.0,extracted_frames\train\Safe\lthnhun99_7379471953477864722_frame_1440.jpg,[0.7254902  0.82352941 0.83137255 ... 0.20392157 0.30196078 0.31764706]
train,Safe,luna.m.v0_7297544322302364930,0,0.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_0.jpg,[0.01960784 0.77254902 0.5372549  ... 0.02352941 0.77647059 0.54117647]
train,Safe,luna.m.v0_7297544322302364930,360,12.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_360.jpg,[0.98039216 0.74901961 0.05882353 ... 0.95294118 0.96862745 0.97254902]
train,Safe,luna.m.v0_7297544322302364930,720,24.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_720.jpg,[0.98039216 0.74901961 0.05882353 ... 0.09411765 0.34509804 0.36078431]
train,Safe,luna.m.v0_7297544322302364930,1080,36.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_1080.jpg,[0.98039216 0.74901961 0.05882353 ... 0.65490196 0.69411765 0.72156863]
train,Safe,luna.m.v0_7297544322302364930,1440,48.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_1440.jpg,[0.98039216 0.74901961 0.05882353 ... 0.03137255 0.         0.        ]
train,Safe,luna.m.v0_7297544322302364930,1800,60.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_1800.jpg,[0.         0.         0.         ... 0.02352941 0.         0.00392157]
train,Safe,luna.m.v0_7297544322302364930,2160,72.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_2160.jpg,[0.         0.         0.         ... 0.03137255 0.         0.        ]
train,Safe,luna.m.v0_7297544322302364930,2520,84.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_2520.jpg,[0.         0.         0.         ... 0.02352941 0.         0.00392157]
train,Safe,luna.m.v0_7297544322302364930,2880,96.0,extracted_frames\train\Safe\luna.m.v0_7297544322302364930_frame_2880.jpg,[0.         0.         0.         ... 0.03137255 0.         0.        ]
train,Safe,lyhealthy_7375910075745013010,0,0.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_0.jpg,[0.30588235 0.20784314 0.28627451 ... 0.96470588 0.94901961 0.94509804]
train,Safe,lyhealthy_7375910075745013010,360,12.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_360.jpg,[0.38823529 0.34901961 0.41568627 ... 0.69803922 0.76862745 0.85882353]
train,Safe,lyhealthy_7375910075745013010,720,24.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_720.jpg,[0.34901961 0.34509804 0.40784314 ... 0.77254902 0.81176471 0.81176471]
train,Safe,lyhealthy_7375910075745013010,1080,36.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_1080.jpg,[0.43137255 0.34509804 0.41568627 ... 0.23529412 0.36862745 0.61568627]
train,Safe,lyhealthy_7375910075745013010,1440,48.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_1440.jpg,[0.47058824 0.4745098  0.54509804 ... 0.9372549  0.96078431 0.94117647]
train,Safe,lyhealthy_7375910075745013010,1800,60.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_1800.jpg,[0.80784314 0.85490196 0.84705882 ... 0.71764706 0.90980392 0.89411765]
train,Safe,lyhealthy_7375910075745013010,2160,72.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_2160.jpg,[0.32941176 0.24705882 0.31764706 ... 0.95294118 0.97254902 0.96470588]
train,Safe,lyhealthy_7375910075745013010,2520,84.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_2520.jpg,[0.92941176 0.97254902 0.96470588 ... 0.95294118 0.98039216 0.96862745]
train,Safe,lyhealthy_7375910075745013010,2880,96.0,extracted_frames\train\Safe\lyhealthy_7375910075745013010_frame_2880.jpg,[0.9372549  0.98039216 0.97254902 ... 0.02352941 0.04705882 0.04313725]
train,Safe,maingoc.onhalachill_7113575452219952410,0,0.0,extracted_frames\train\Safe\maingoc.onhalachill_7113575452219952410_frame_0.jpg,[0.6627451  0.6627451  0.6627451  ... 0.51372549 0.50588235 0.52941176]
train,Safe,maingoc.onhalachill_7113575452219952410,720,12.0,extracted_frames\train\Safe\maingoc.onhalachill_7113575452219952410_frame_720.jpg,[0.18823529 0.23529412 0.30588235 ... 0.10980392 0.25490196 0.38823529]
train,Safe,maingoc.onhalachill_7113575452219952410,1440,24.0,extracted_frames\train\Safe\maingoc.onhalachill_7113575452219952410_frame_1440.jpg,[0.56078431 0.6        0.63921569 ... 0.70980392 0.7372549  0.79607843]
train,Safe,maingoc.onhalachill_7113575452219952410,2160,36.0,extracted_frames\train\Safe\maingoc.onhalachill_7113575452219952410_frame_2160.jpg,[0.51372549 0.51764706 0.65098039 ... 0.80392157 0.84705882 0.87843137]
train,Safe,maingoc.onhalachill_7113575452219952410,2880,48.0,extracted_frames\train\Safe\maingoc.onhalachill_7113575452219952410_frame_2880.jpg,[0.43137255 0.49803922 0.49411765 ... 0.92941176 0.89411765 0.90588235]
train,Safe,maingoc.onhalachill_7240439248002796805,0,0.0,extracted_frames\train\Safe\maingoc.onhalachill_7240439248002796805_frame_0.jpg,[0.54901961 0.63137255 0.69019608 ... 0.92156863 0.94509804 0.94117647]
train,Safe,maingoc.onhalachill_7240439248002796805,720,12.0,extracted_frames\train\Safe\maingoc.onhalachill_7240439248002796805_frame_720.jpg,[0.66666667 0.65098039 0.64313725 ... 0.83137255 0.83921569 0.87058824]
train,Safe,maingoc.onhalachill_7240439248002796805,1440,24.0,extracted_frames\train\Safe\maingoc.onhalachill_7240439248002796805_frame_1440.jpg,[0.88627451 0.85490196 0.88235294 ... 0.61568627 0.64705882 0.71372549]
train,Safe,maingoc.onhalachill_7240439248002796805,2160,36.0,extracted_frames\train\Safe\maingoc.onhalachill_7240439248002796805_frame_2160.jpg,[0.8745098  0.88627451 0.94117647 ... 0.7372549  0.76078431 0.80392157]
train,Safe,maingoc.onhalachill_7240439248002796805,2880,48.0,extracted_frames\train\Safe\maingoc.onhalachill_7240439248002796805_frame_2880.jpg,[0.55294118 0.08235294 0.36078431 ... 0.8        0.86666667 0.90196078]
train,Safe,maingoc.onhalachill_7240439248002796805,3600,60.0,extracted_frames\train\Safe\maingoc.onhalachill_7240439248002796805_frame_3600.jpg,[0.58039216 0.63529412 0.83921569 ... 0.78823529 0.81176471 0.8627451 ]
train,Safe,maingoc.onhalachill_7240439248002796805,4320,72.0,extracted_frames\train\Safe\maingoc.onhalachill_7240439248002796805_frame_4320.jpg,[0.85098039 0.84705882 0.90980392 ... 0.43529412 0.50980392 0.80392157]
train,Safe,malloryhudsonxo_7187417397270154538,0,0.0,extracted_frames\train\Safe\malloryhudsonxo_7187417397270154538_frame_0.jpg,[0.29411765 0.30980392 0.35294118 ... 0.03529412 0.02745098 0.05098039]
train,Safe,malloryhudsonxo_7187417397270154538,720,12.0,extracted_frames\train\Safe\malloryhudsonxo_7187417397270154538_frame_720.jpg,[0.62352941 0.59215686 0.59215686 ... 0.46666667 0.4745098  0.50588235]
train,Safe,malloryhudsonxo_7187417397270154538,1440,24.0,extracted_frames\train\Safe\malloryhudsonxo_7187417397270154538_frame_1440.jpg,[0.83137255 0.78431373 0.77647059 ... 0.64313725 0.6        0.58431373]
train,Safe,malloryhudsonxo_7187417397270154538,2160,36.0,extracted_frames\train\Safe\malloryhudsonxo_7187417397270154538_frame_2160.jpg,[0.23529412 0.21960784 0.21568627 ... 0.69803922 0.74509804 0.79215686]
train,Safe,malloryhudsonxo_7187417397270154538,2880,48.0,extracted_frames\train\Safe\malloryhudsonxo_7187417397270154538_frame_2880.jpg,[0.6745098  0.65882353 0.68235294 ... 0.44313725 0.47843137 0.52941176]
train,Safe,mals.home_7041895916403461378,0,0.0,extracted_frames\train\Safe\mals.home_7041895916403461378_frame_0.jpg,[0.49803922 0.52156863 0.51764706 ... 0.8745098  0.84705882 0.83529412]
train,Safe,mals.home_7041895916403461378,360,12.0,extracted_frames\train\Safe\mals.home_7041895916403461378_frame_360.jpg,[0.95686275 0.91764706 0.87843137 ... 0.80392157 0.78431373 0.78823529]
train,Safe,mals.home_7041895916403461378,720,24.0,extracted_frames\train\Safe\mals.home_7041895916403461378_frame_720.jpg,[0.97647059 0.94117647 0.90588235 ... 0.80784314 0.76862745 0.81568627]
train,Safe,mals.home_7041895916403461378,1080,36.0,extracted_frames\train\Safe\mals.home_7041895916403461378_frame_1080.jpg,[0.63921569 0.63137255 0.63137255 ... 0.68235294 0.69019608 0.70196078]
train,Safe,mama__inus_7340271896480468226,0,0.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_0.jpg,[0.89411765 0.89411765 0.91764706 ... 0.84705882 0.8627451  0.90588235]
train,Safe,mama__inus_7340271896480468226,360,12.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_360.jpg,[0.79607843 0.84705882 0.87843137 ... 0.57254902 0.63137255 0.66666667]
train,Safe,mama__inus_7340271896480468226,720,24.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_720.jpg,[0.85490196 0.88627451 0.91372549 ... 0.44705882 0.51764706 0.6627451 ]
train,Safe,mama__inus_7340271896480468226,1080,36.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_1080.jpg,[0.6745098  0.74117647 0.75294118 ... 0.81960784 0.85882353 0.88627451]
train,Safe,mama__inus_7340271896480468226,1440,48.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_1440.jpg,[0.87058824 0.91764706 0.93333333 ... 0.56078431 0.58823529 0.6       ]
train,Safe,mama__inus_7340271896480468226,1800,60.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_1800.jpg,[0.58039216 0.62352941 0.67843137 ... 0.83529412 0.86666667 0.89411765]
train,Safe,mama__inus_7340271896480468226,2160,72.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_2160.jpg,[0.76862745 0.83529412 0.87058824 ... 0.85098039 0.90588235 0.93333333]
train,Safe,mama__inus_7340271896480468226,2520,84.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_2520.jpg,[0.63529412 0.66666667 0.69411765 ... 0.37254902 0.39607843 0.37647059]
train,Safe,mama__inus_7340271896480468226,2880,96.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_2880.jpg,[0.6        0.63529412 0.68627451 ... 0.59607843 0.65098039 0.64313725]
train,Safe,mama__inus_7340271896480468226,3240,108.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_3240.jpg,[0.41960784 0.44313725 0.4627451  ... 0.70588235 0.78431373 0.82745098]
train,Safe,mama__inus_7340271896480468226,3600,120.0,extracted_frames\train\Safe\mama__inus_7340271896480468226_frame_3600.jpg,[0.98823529 0.95686275 1.         ... 0.62745098 0.69019608 0.71764706]
train,Safe,maphayke_7310945101100944648,0,0.0,extracted_frames\train\Safe\maphayke_7310945101100944648_frame_0.jpg,[0. 0. 0. ... 0. 0. 0.]
train,Safe,maphayke_7310945101100944648,360,12.0,extracted_frames\train\Safe\maphayke_7310945101100944648_frame_360.jpg,[0.34901961 0.29411765 0.28235294 ... 0.50196078 0.58039216 0.62352941]
train,Safe,maphayke_7310945101100944648,720,24.0,extracted_frames\train\Safe\maphayke_7310945101100944648_frame_720.jpg,[0.31764706 0.37254902 0.36470588 ... 0.02745098 0.22745098 0.51372549]
train,Safe,maphayke_7310945101100944648,1080,36.0,extracted_frames\train\Safe\maphayke_7310945101100944648_frame_1080.jpg,[0.45882353 0.37254902 0.35294118 ... 0.43921569 0.36470588 0.43921569]
train,Safe,maphayke_7310945101100944648,1440,48.0,extracted_frames\train\Safe\maphayke_7310945101100944648_frame_1440.jpg,[0.87843137 0.94509804 0.93333333 ... 0.41176471 0.48235294 0.68627451]
train,Safe,maphayke_7310945101100944648,1800,60.0,extracted_frames\train\Safe\maphayke_7310945101100944648_frame_1800.jpg,[0.36470588 0.09019608 0.02352941 ... 0.71372549 0.62352941 0.56078431]
train,Safe,maphayke_7313907173979950344,0,0.0,extracted_frames\train\Safe\maphayke_7313907173979950344_frame_0.jpg,[0. 0. 0. ... 0. 0. 0.]
train,Safe,maphayke_7313907173979950344,360,12.0,extracted_frames\train\Safe\maphayke_7313907173979950344_frame_360.jpg,[0.77254902 0.87058824 0.76862745 ... 0.37254902 0.34117647 0.34117647]
train,Safe,maphayke_7313907173979950344,720,24.0,extracted_frames\train\Safe\maphayke_7313907173979950344_frame_720.jpg,[0.1254902  0.17254902 0.14901961 ... 0.69803922 0.58823529 0.4       ]
train,Safe,maphayke_7313907173979950344,1080,36.0,extracted_frames\train\Safe\maphayke_7313907173979950344_frame_1080.jpg,[0.42352941 0.50196078 0.38823529 ... 0.54509804 0.57647059 0.75686275]
train,Safe,maphayke_7313907173979950344,1440,48.0,extracted_frames\train\Safe\maphayke_7313907173979950344_frame_1440.jpg,[0.38039216 0.4        0.27843137 ... 0.60784314 0.6745098  0.63921569]
train,Safe,maphayke_7313907173979950344,1800,60.0,extracted_frames\train\Safe\maphayke_7313907173979950344_frame_1800.jpg,[0.75294118 0.72156863 0.63137255 ... 0.45882353 0.62352941 0.80784314]
train,Safe,maphayke_7324633055975509266,0,0.0,extracted_frames\train\Safe\maphayke_7324633055975509266_frame_0.jpg,[0. 0. 0. ... 0. 0. 0.]
train,Safe,maphayke_7324633055975509266,360,12.0,extracted_frames\train\Safe\maphayke_7324633055975509266_frame_360.jpg,[0.6745098  0.83529412 0.92156863 ... 0.54117647 0.64705882 0.61176471]
train,Safe,maphayke_7324633055975509266,720,24.0,extracted_frames\train\Safe\maphayke_7324633055975509266_frame_720.jpg,[0.24313725 0.3372549  0.29803922 ... 0.6627451  0.8        0.81568627]
train,Safe,maphayke_7324633055975509266,1080,36.0,extracted_frames\train\Safe\maphayke_7324633055975509266_frame_1080.jpg,[0.78039216 0.76862745 0.85098039 ... 0.46666667 0.49803922 0.54901961]
train,Safe,maphayke_7324633055975509266,1440,48.0,extracted_frames\train\Safe\maphayke_7324633055975509266_frame_1440.jpg,[0.47058824 0.5254902  0.6        ... 0.31372549 0.34117647 0.40392157]
train,Safe,maphayke_7324633055975509266,1800,60.0,extracted_frames\train\Safe\maphayke_7324633055975509266_frame_1800.jpg,[0.17647059 0.20392157 0.28235294 ... 0.28627451 0.3372549  0.47843137]
train,Safe,maphayke_7329101109304364306,0,0.0,extracted_frames\train\Safe\maphayke_7329101109304364306_frame_0.jpg,[0.75294118 0.80784314 0.8        ... 0.84705882 0.8745098  0.84705882]
train,Safe,maphayke_7329101109304364306,360,12.0,extracted_frames\train\Safe\maphayke_7329101109304364306_frame_360.jpg,[0.40784314 0.71764706 0.49411765 ... 0.70980392 0.79215686 0.66666667]
train,Safe,maphayke_7329101109304364306,720,24.0,extracted_frames\train\Safe\maphayke_7329101109304364306_frame_720.jpg,[0.51764706 0.54509804 0.65098039 ... 0.25882353 0.34901961 0.45098039]
train,Safe,maphayke_7329101109304364306,1080,36.0,extracted_frames\train\Safe\maphayke_7329101109304364306_frame_1080.jpg,[0.14117647 0.25882353 0.12156863 ... 0.83137255 0.8627451  0.79607843]
train,Safe,maphayke_7329101109304364306,1440,48.0,extracted_frames\train\Safe\maphayke_7329101109304364306_frame_1440.jpg,[0.45882353 0.43137255 0.3254902  ... 0.18431373 0.23529412 0.22745098]
train,Safe,maphayke_7338026387116281096,0,0.0,extracted_frames\train\Safe\maphayke_7338026387116281096_frame_0.jpg,[0.49019608 0.59215686 0.69803922 ... 0.75686275 0.84313725 0.88627451]
train,Safe,maphayke_7338026387116281096,360,12.0,extracted_frames\train\Safe\maphayke_7338026387116281096_frame_360.jpg,[0.57254902 0.65882353 0.82352941 ... 0.40392157 0.49803922 0.60784314]
train,Safe,maphayke_7338026387116281096,720,24.0,extracted_frames\train\Safe\maphayke_7338026387116281096_frame_720.jpg,[0.72941176 0.78431373 0.8745098  ... 0.51372549 0.64705882 0.72156863]
train,Safe,maphayke_7338026387116281096,1080,36.0,extracted_frames\train\Safe\maphayke_7338026387116281096_frame_1080.jpg,[0.20784314 0.2745098  0.31764706 ... 0.82745098 0.8627451  0.91764706]
train,Safe,maphayke_7338026387116281096,1440,48.0,extracted_frames\train\Safe\maphayke_7338026387116281096_frame_1440.jpg,[0.79607843 0.93333333 0.7372549  ... 0.35294118 0.4        0.50980392]
train,Safe,maphayke_7343943136676302098,0,0.0,extracted_frames\train\Safe\maphayke_7343943136676302098_frame_0.jpg,[0.06666667 0.43529412 0.93333333 ... 0.16862745 0.31372549 0.44705882]
train,Safe,maphayke_7343943136676302098,360,12.0,extracted_frames\train\Safe\maphayke_7343943136676302098_frame_360.jpg,[0.14509804 0.27058824 0.20784314 ... 0.42352941 0.4        0.38039216]
train,Safe,maphayke_7343943136676302098,720,24.0,extracted_frames\train\Safe\maphayke_7343943136676302098_frame_720.jpg,[0.32941176 0.31764706 0.23529412 ... 0.7254902  0.78431373 0.75294118]
train,Safe,maphayke_7343943136676302098,1080,36.0,extracted_frames\train\Safe\maphayke_7343943136676302098_frame_1080.jpg,[0.55294118 0.69803922 0.68235294 ... 0.76078431 0.80784314 0.75294118]
train,Safe,maphayke_7343943136676302098,1440,48.0,extracted_frames\train\Safe\maphayke_7343943136676302098_frame_1440.jpg,[0.46666667 0.5372549  0.58039216 ... 0.68235294 0.74901961 0.69803922]
